[S]	-218	233	751
[S]	-85	300	666
[S]	-151	267	551
[S]	-118	218	833
[S]	-118	184	818
[S]	-166	251	766
[S]	-166	251	717
[S]	-85	233	717
[S]	-100	233	699
[G]	2012-08-24 15:50:46	N39.815476	W86.159078	67	0
[S]	-133	200	751
[S]	-100	218	751
[S]	-166	251	733
[S]	-67	233	751
[S]	-166	251	766
[S]	-118	251	699
[S]	-100	251	717
[S]	-166	285	666
[S]	-151	251	699
[S]	-118	267	733
[G]	2012-08-24 15:50:47	N39.815646	W86.159081	67	0
[S]	-67	233	784
[S]	-67	251	733
[S]	-151	218	684
[S]	-85	218	751
[S]	-133	218	751
[S]	-118	251	766
[S]	-100	218	733
[S]	-151	166	717
[S]	-118	200	751
[S]	-151	184	751
[G]	2012-08-24 15:50:48	N39.815816	W86.159081	68	0
[S]	-151	184	684
[S]	-133	200	733
[S]	-166	218	699
[S]	-100	166	784
[S]	-118	151	699
[S]	-133	200	766
[S]	-85	200	717
[S]	-100	118	699
[S]	-133	100	766
[S]	-118	151	784
[G]	2012-08-24 15:50:49	N39.815990	W86.159085	69	0
[S]	-184	166	733
[S]	-151	184	699
[S]	-118	133	733
[S]	-166	133	717
[S]	-166	133	717
[S]	-133	133	733
[S]	-100	133	751
[S]	-133	151	699
[S]	-118	133	684
[S]	-151	151	733
[G]	2012-08-24 15:50:50	N39.816170	W86.159076	70	1
[S]	-133	151	751
[S]	-133	151	766
[S]	-100	184	699
[S]	-133	118	651
[S]	-151	151	733
[S]	-166	151	751
[S]	-166	184	733
[S]	-166	151	751
[S]	-251	151	784
[S]	-166	200	684
[G]	2012-08-24 15:50:51	N39.816348	W86.159078	69	0
[S]	-133	166	684
[S]	-166	151	733
[S]	-184	200	717
[S]	-151	200	733
[S]	-133	184	733
[S]	-151	184	733
[S]	-151	218	717
[S]	-166	184	766
[S]	-118	218	717
[S]	-151	166	751
[G]	2012-08-24 15:50:52	N39.816520	W86.159080	68	0
[S]	-67	184	800
[S]	-133	334	751
[S]	-33	184	651
[S]	-51	200	584
[S]	-151	300	766
[S]	51	184	733
[S]	-151	184	717
[S]	-100	166	699
[S]	-100	166	684
[S]	-118	218	800
[G]	2012-08-24 15:50:53	N39.816691	W86.159081	67	359
[S]	-100	166	766
[S]	-100	151	751
[S]	-100	151	733
[S]	-151	151	766
[S]	-151	133	751
[S]	-118	151	766
[S]	-151	184	666
[S]	-151	133	699
[S]	-100	184	733
[S]	-184	100	666
[G]	2012-08-24 15:50:54	N39.816863	W86.159083	68	0
[S]	-200	100	766
[S]	-133	184	766
[S]	-133	100	733
[S]	-200	184	717
[S]	-133	166	800
[S]	-100	118	717
[S]	-200	151	684
[S]	-151	100	666
[S]	-166	133	766
[S]	-100	133	833
[G]	2012-08-24 15:50:55	N39.817033	W86.159081	67	0
[S]	-151	151	800
[S]	-51	151	699
[S]	-85	118	651
[S]	-100	133	717
[S]	-85	118	751
[S]	-100	166	833
[S]	-100	118	751
[S]	0	151	699
[S]	-51	151	666
[S]	-51	118	699
[G]	2012-08-24 15:50:56	N39.817200	W86.159078	66	0
[S]	-100	200	733
[S]	-67	151	717
[S]	-118	166	733
[S]	-133	184	751
[S]	-33	233	751
[S]	-18	166	651
[S]	-133	184	699
[S]	-100	200	818
[S]	-85	200	851
[S]	-100	218	800
[G]	2012-08-24 15:50:57	N39.817360	W86.159075	64	0
[S]	-85	285	699
[S]	-85	184	633
[S]	-67	267	766
[S]	-166	151	666
[S]	-100	218	784
[S]	-51	285	733
[S]	0	233	733
[S]	-166	233	766
[S]	-118	233	717
[S]	-166	285	733
[G]	2012-08-24 15:50:58	N39.817523	W86.159083	63	0
[S]	-118	218	784
[S]	-133	200	684
[S]	-133	218	651
[S]	-118	200	733
[S]	-118	218	751
[S]	-133	200	717
[S]	-118	184	717
[S]	-85	184	751
[S]	-100	151	684
[S]	-133	100	751
[G]	2012-08-24 15:50:59	N39.817693	W86.159095	65	0
[S]	-85	151	800
[S]	-67	200	751
[S]	-133	166	699
[S]	-133	133	684
[S]	-118	166	733
[S]	-67	118	766
[S]	18	133	733
[S]	-118	166	800
[S]	0	85	733
[S]	-85	267	867
[G]	2012-08-24 15:51:00	N39.817860	W86.159098	66	0
[S]	0	184	633
[S]	-133	151	666
[S]	-85	166	733
[S]	-133	166	751
[S]	-33	184	717
[S]	-151	166	751
[S]	-133	218	751
[S]	-100	200	751
[S]	-133	184	733
[S]	-67	200	651
[G]	2012-08-24 15:51:01	N39.818025	W86.159096	65	0
[S]	-166	218	766
[S]	-85	166	699
[S]	-118	200	733
[S]	-118	218	717
[S]	-133	151	766
[S]	-118	200	733
[S]	-166	151	684
[S]	-200	184	666
[S]	-151	166	766
[S]	-151	118	566
[G]	2012-08-24 15:51:02	N39.818188	W86.159091	65	1
[S]	-166	133	717
[S]	-166	133	717
[S]	-166	184	717
[S]	-100	118	733
[S]	-184	166	717
[S]	-151	118	717
[S]	-133	184	651
[S]	-133	85	717
[S]	-100	166	851
[S]	-151	166	784
[G]	2012-08-24 15:51:03	N39.818356	W86.159098	65	0
[S]	-166	151	717
[S]	-200	200	633
[S]	-200	233	684
[S]	-118	166	633
[S]	-166	166	784
[S]	-100	85	885
[S]	-67	100	818
[S]	-233	251	885
[S]	-151	251	717
[S]	-166	166	684
[G]	2012-08-24 15:51:04	N39.818520	W86.159100	64	0
[S]	-118	166	699
[S]	-133	184	684
[S]	-118	218	717
[S]	-200	184	733
[S]	-133	200	800
[S]	-200	251	717
[S]	-133	151	784
[S]	-85	200	751
[S]	-85	118	684
[S]	-118	100	766
[G]	2012-08-24 15:51:05	N39.818680	W86.159100	63	0
[S]	-151	133	584
[S]	-118	184	699
[S]	-100	133	699
[S]	-166	118	784
[S]	-18	166	733
[S]	-166	166	800
[S]	-166	85	800
[S]	-85	118	618
[S]	-251	184	600
[S]	-233	85	800
[G]	2012-08-24 15:51:06	N39.818843	W86.159111	64	359
[S]	-85	85	800
[S]	-200	151	766
[S]	-118	151	684
[S]	-200	166	733
[S]	-118	251	717
[S]	-118	200	699
[S]	-151	200	733
[S]	-118	200	717
[S]	-166	267	551
[S]	-151	118	800
[G]	2012-08-24 15:51:07	N39.819005	W86.159118	63	358
[S]	-166	184	867
[S]	-151	300	800
[S]	-118	251	684
[S]	-118	218	717
[S]	-166	251	766
[S]	-184	285	833
[S]	18	285	951
[S]	67	218	867
[S]	-118	285	717
[S]	51	200	851
[G]	2012-08-24 15:51:08	N39.819168	W86.159128	63	358
[S]	-151	18	766
[S]	-151	218	818
[S]	-33	133	651
[S]	-166	218	533
[S]	-184	67	618
[S]	-118	133	818
[S]	-33	151	766
[S]	-100	151	751
[S]	-218	133	784
[S]	18	151	717
[G]	2012-08-24 15:51:09	N39.819331	W86.159130	64	359
[S]	-133	200	784
[S]	-67	100	751
[S]	-100	133	717
[S]	-133	100	699
[S]	-100	151	717
[S]	-151	151	717
[S]	-51	133	717
[S]	-118	151	733
[S]	-100	166	717
[S]	-151	184	717
[G]	2012-08-24 15:51:10	N39.819493	W86.159123	64	1
[S]	-133	133	766
[S]	-184	166	733
[S]	-151	166	717
[S]	-184	151	666
[S]	-251	184	666
[S]	-100	151	784
[S]	-151	151	733
[S]	-151	151	766
[S]	-151	85	733
[S]	-85	133	751
[G]	2012-08-24 15:51:11	N39.819658	W86.159131	64	0
[S]	-151	118	717
[S]	-151	151	733
[S]	-200	133	766
[S]	-118	100	618
[S]	-233	133	699
[S]	-200	118	766
[S]	-151	166	618
[S]	-166	100	833
[S]	-151	166	833
[S]	-184	151	751
[G]	2012-08-24 15:51:12	N39.819818	W86.159133	62	0
[S]	-151	133	717
[S]	-218	118	717
[S]	-133	118	766
[S]	-151	151	699
[S]	-118	100	699
[S]	-184	133	766
[S]	-133	133	751
[S]	-218	151	733
[S]	-166	151	733
[S]	-184	151	717
[G]	2012-08-24 15:51:13	N39.819973	W86.159135	60	0
[S]	-133	85	717
[S]	-184	166	733
[S]	-133	151	684
[S]	-151	118	733
[S]	-166	151	733
[S]	-166	151	766
[S]	-184	100	766
[S]	-100	151	651
[S]	-85	100	717
[S]	-133	118	717
[G]	2012-08-24 15:51:14	N39.820123	W86.159133	59	0
[S]	-133	166	784
[S]	-151	133	784
[S]	-166	166	751
[S]	-151	151	751
[S]	-166	184	699
[S]	-118	184	717
[S]	-133	166	766
[S]	-151	184	699
[S]	-166	151	717
[S]	-166	184	751
[G]	2012-08-24 15:51:15	N39.820266	W86.159135	56	0
[S]	-133	233	717
[S]	-133	251	684
[S]	-133	251	751
[S]	-166	233	717
[S]	-133	267	699
[S]	-251	218	733
[S]	-118	118	733
[S]	-233	151	833
[S]	-18	267	867
[S]	-100	251	717
[G]	2012-08-24 15:51:16	N39.820405	W86.159131	54	0
[S]	-184	118	666
[S]	-218	166	699
[S]	-133	200	717
[S]	-200	166	784
[S]	-133	133	717
[S]	-133	166	699
[S]	-166	133	717
[S]	-118	151	733
[S]	-100	233	684
[S]	-151	151	717
[G]	2012-08-24 15:51:17	N39.820540	W86.159130	54	0
[S]	-85	33	633
[S]	-300	218	818
[S]	-100	133	684
[S]	-318	67	717
[S]	-100	218	766
[S]	-166	133	684
[S]	-151	133	699
[S]	-218	100	751
[S]	-151	133	717
[S]	-200	118	800
[G]	2012-08-24 15:51:18	N39.820681	W86.159126	54	1
[S]	-151	151	699
[S]	0	33	766
[S]	-100	118	751
[S]	-67	184	818
[S]	-118	233	733
[S]	-184	184	618
[S]	-118	118	717
[S]	-118	218	717
[S]	-118	166	766
[S]	-166	218	733
[G]	2012-08-24 15:51:19	N39.820818	W86.159125	53	1
[S]	-100	151	717
[S]	-151	200	766
[S]	-133	200	733
[S]	-133	218	733
[S]	-151	166	733
[S]	-133	184	751
[S]	-184	166	833
[S]	-166	218	751
[S]	18	200	618
[S]	-184	200	651
[G]	2012-08-24 15:51:20	N39.820951	W86.159130	52	0
[S]	166	151	485
[S]	-85	267	784
[S]	-166	251	751
[S]	-133	251	751
[S]	-151	251	717
[S]	-100	218	717
[S]	-118	184	684
[S]	-166	200	766
[S]	-151	267	766
[S]	-200	285	733
[G]	2012-08-24 15:51:21	N39.821085	W86.159131	51	0
[S]	-233	267	733
[S]	-33	133	751
[S]	-200	184	833
[S]	-100	300	833
[S]	-133	233	684
[S]	-118	151	651
[S]	-218	200	666
[S]	-151	233	699
[S]	-166	233	800
[S]	-218	200	633
[G]	2012-08-24 15:51:22	N39.821215	W86.159130	51	1
[S]	-133	133	733
[S]	-200	200	766
[S]	-166	184	751
[S]	-118	166	733
[S]	-200	151	684
[S]	18	151	666
[S]	-251	133	800
[S]	-85	85	733
[S]	-200	200	751
[S]	-218	184	766
[G]	2012-08-24 15:51:23	N39.821346	W86.159126	52	1
[S]	-151	85	717
[S]	-151	151	717
[S]	-151	166	784
[S]	-200	184	766
[S]	-100	133	684
[S]	-166	151	717
[S]	-133	118	717
[S]	-184	166	733
[S]	-166	166	717
[S]	-118	133	751
[G]	2012-08-24 15:51:24	N39.821481	W86.159128	52	0
[S]	-118	67	684
[S]	-133	118	751
[S]	-118	166	699
[S]	-118	166	733
[S]	-151	100	684
[S]	-133	118	800
[S]	-166	218	751
[S]	-151	133	684
[S]	-100	166	766
[S]	-85	218	699
[G]	2012-08-24 15:51:25	N39.821611	W86.159128	51	0
[S]	-51	85	733
[S]	-133	184	751
[S]	-166	166	684
[S]	-166	133	751
[S]	-151	184	717
[S]	-133	151	684
[S]	-151	166	733
[S]	-184	166	733
[S]	-166	184	751
[S]	-100	200	751
[G]	2012-08-24 15:51:26	N39.821743	W86.159118	50	1
[S]	-118	184	699
[S]	-118	184	699
[S]	-166	200	699
[S]	-218	251	751
[S]	33	200	684
[S]	-267	151	618
[S]	51	151	699
[S]	-133	118	699
[S]	-151	300	818
[S]	-85	300	699
[G]	2012-08-24 15:51:27	N39.821868	W86.159118	49	1
[S]	-100	200	699
[S]	-166	151	833
[S]	-151	318	699
[S]	-100	267	733
[S]	-100	118	684
[S]	-184	85	651
[S]	-118	184	751
[S]	-151	267	784
[S]	-133	151	751
[S]	-118	133	684
[G]	2012-08-24 15:51:28	N39.821998	W86.159128	50	0
[S]	-151	151	717
[S]	-133	218	717
[S]	-184	118	717
[S]	-151	151	699
[S]	-67	200	818
[S]	-118	133	717
[S]	-100	133	751
[S]	-67	166	733
[S]	-151	133	684
[S]	-133	166	666
[G]	2012-08-24 15:51:29	N39.822131	W86.159138	50	359
[S]	-151	100	784
[S]	-118	200	566
[S]	-218	200	800
[S]	-166	0	717
[S]	-184	-18	1000
[S]	-184	233	851
[S]	-251	218	833
[S]	-118	0	551
[S]	-200	118	600
[S]	-166	166	699
[G]	2012-08-24 15:51:30	N39.822261	W86.159148	50	359
[S]	-133	218	800
[S]	-151	166	766
[S]	-318	166	766
[S]	-100	300	717
[S]	-251	184	551
[S]	-166	133	818
[S]	-385	18	900
[S]	-85	300	766
[S]	-67	367	717
[S]	-200	118	633
[G]	2012-08-24 15:51:32	N39.822508	W86.159148	47	0
[S]	-151	200	518
[S]	-218	318	800
[S]	-151	300	784
[S]	-218	184	699
[S]	-118	200	651
[S]	-184	251	751
[S]	-100	233	717
[S]	-200	218	717
[S]	-67	200	766
[S]	-100	334	633
[G]	2012-08-24 15:51:33	N39.822633	W86.159155	48	0
[S]	-67	166	800
[S]	-67	184	684
[S]	-151	300	784
[S]	-166	267	699
[S]	-184	218	684
[S]	-166	251	733
[S]	-85	251	751
[S]	-118	184	666
[S]	-133	184	784
[S]	-133	233	733
[G]	2012-08-24 15:51:34	N39.822758	W86.159153	49	0
[S]	-233	334	733
[S]	-251	218	751
[S]	-300	218	818
[S]	-67	85	584
[S]	-166	352	851
[S]	-166	184	684
[S]	-85	166	566
[S]	-218	218	766
[S]	-118	166	800
[S]	-166	85	918
[G]	2012-08-24 15:51:35	N39.822888	W86.159151	51	0
[S]	-151	184	717
[S]	-118	100	684
[S]	-184	166	766
[S]	-118	166	733
[S]	-118	133	717
[S]	-67	133	717
[S]	-151	184	766
[S]	-151	184	751
[S]	-133	133	717
[S]	-133	166	717
[G]	2012-08-24 15:51:36	N39.823020	W86.159155	52	0
[S]	-118	151	699
[S]	-184	184	733
[S]	-184	184	733
[S]	-118	133	717
[S]	-151	200	717
[S]	-85	200	733
[S]	-151	200	717
[S]	-118	251	684
[S]	-166	233	733
[S]	-118	200	699
[G]	2012-08-24 15:51:37	N39.823151	W86.159160	52	359
[S]	-118	233	766
[S]	-151	251	784
[S]	-151	200	717
[S]	-118	200	751
[S]	-151	184	699
[S]	-151	184	666
[S]	-166	218	684
[S]	-200	133	784
[S]	-151	267	800
[S]	-166	184	717
[G]	2012-08-24 15:51:38	N39.823286	W86.159165	53	359
[S]	-133	166	699
[S]	-133	166	684
[S]	-133	166	733
[S]	-151	166	766
[S]	-151	166	766
[S]	-151	184	733
[S]	-151	133	717
[S]	-218	184	733
[S]	-233	233	851
[S]	-166	218	766
[G]	2012-08-24 15:51:39	N39.823426	W86.159161	54	0
[S]	-184	184	717
[S]	-133	133	717
[S]	-151	118	733
[S]	-100	200	751
[S]	-151	200	717
[S]	-133	118	733
[S]	-166	267	600
[S]	-67	85	766
[S]	-133	51	666
[S]	-133	200	717
[G]	2012-08-24 15:51:40	N39.823563	W86.159160	53	0
[S]	-118	133	751
[S]	-100	133	717
[S]	-85	51	933
[S]	118	200	733
[S]	-18	285	784
[S]	-166	200	717
[S]	-133	118	684
[S]	-118	85	666
[S]	-184	151	684
[S]	-133	100	699
[G]	2012-08-24 15:51:41	N39.823698	W86.159160	53	0
[S]	-85	133	684
[S]	-133	218	800
[S]	-100	184	766
[S]	-67	151	751
[S]	-100	133	699
[S]	-85	166	699
[S]	-100	118	717
[S]	-100	151	699
[S]	-100	151	733
[S]	-85	151	733
[G]	2012-08-24 15:51:42	N39.823831	W86.159155	52	1
[S]	-67	151	733
[S]	-100	151	733
[S]	-151	200	684
[S]	-133	133	666
[S]	18	118	666
[S]	-200	85	717
[S]	-118	166	584
[S]	-218	133	800
[S]	-200	100	766
[S]	-267	251	818
[G]	2012-08-24 15:51:43	N39.823961	W86.159146	30	2
[S]	-18	218	666
[S]	-100	85	717
[S]	133	-151	766
[S]	166	-699	666
[S]	-218	-451	1100
[S]	-51	-851	300
[S]	-118	-367	651
[S]	833	-1352	684
[S]	-151	-133	918
[S]	-85	-367	666
[G]	2012-08-24 15:51:44	N39.824086	W86.159140	14	2
[S]	-267	-699	633
[S]	-285	-433	851
[S]	-133	-485	600
[S]	-118	-400	684
[S]	-218	-418	751
[S]	-166	-467	733
[S]	-51	-318	766
[S]	-100	-500	751
[S]	-151	-451	766
[S]	-166	-400	751
[G]	2012-08-24 15:51:45	N39.824205	W86.159128	2	2
[S]	-133	-251	751
[S]	-100	267	751
[S]	-100	433	751
[S]	-67	367	717
[S]	-100	133	684
[S]	-118	85	717
[S]	-118	166	766
[S]	-118	218	766
[S]	-100	200	733
[S]	-100	184	717
[G]	2012-08-24 15:51:46	N39.824275	W86.159125	0	0
[S]	-118	184	717
[S]	-100	184	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	184	733
[S]	-118	184	733
[S]	-100	200	733
[S]	-100	184	733
[S]	-118	184	733
[G]	2012-08-24 15:51:47	N39.824311	W86.159111	0	358
[S]	-100	184	751
[S]	-100	184	733
[S]	-100	184	733
[S]	-118	184	751
[S]	-100	184	733
[S]	-100	200	751
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	184	733
[S]	-100	166	733
[G]	2012-08-24 15:51:48	N39.824326	W86.159086	0	7
[S]	-100	184	717
[S]	-118	184	733
[S]	-118	184	733
[S]	-85	184	717
[S]	-100	166	717
[S]	-100	184	717
[S]	-100	184	733
[S]	-100	184	717
[S]	-100	166	717
[S]	-100	184	717
[G]	2012-08-24 15:51:49	N39.824311	W86.159101	0	1
[S]	-118	184	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-100	200	751
[S]	-100	166	717
[S]	-100	184	733
[S]	-100	166	733
[S]	-118	184	733
[S]	-100	184	733
[G]	2012-08-24 15:51:50	N39.824311	W86.159108	0	349
[S]	-118	184	733
[S]	-100	184	717
[S]	-100	166	733
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-100	166	717
[S]	-100	166	733
[S]	-100	166	733
[G]	2012-08-24 15:51:52	N39.824310	W86.159121	1	96
[S]	-100	184	733
[S]	-100	166	717
[S]	-118	184	733
[S]	-100	184	717
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	184	733
[S]	-100	200	733
[S]	-118	184	733
[S]	-118	184	751
[G]	2012-08-24 15:51:53	N39.824308	W86.159128	1	119
[S]	-67	184	818
[S]	0	200	784
[S]	-67	184	733
[S]	-100	184	717
[S]	-133	166	751
[S]	-118	166	733
[S]	-118	184	717
[S]	-118	184	699
[S]	-100	184	733
[S]	-100	184	733
[G]	2012-08-24 15:51:54	N39.824308	W86.159131	0	121
[S]	-100	184	733
[S]	-100	200	733
[S]	-118	200	717
[S]	-118	200	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-118	184	733
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	218	733
[G]	2012-08-24 15:51:55	N39.824306	W86.159136	0	163
[S]	-100	251	733
[S]	-118	251	717
[S]	-100	233	733
[S]	-85	218	733
[S]	-85	233	733
[S]	-85	251	751
[S]	-100	218	733
[S]	-100	218	733
[S]	-85	218	717
[S]	-100	233	717
[G]	2012-08-24 15:51:56	N39.824305	W86.159141	0	230
[S]	-100	251	733
[S]	-100	233	751
[S]	-118	251	717
[S]	-118	251	733
[S]	-118	251	733
[S]	-118	233	751
[S]	-118	251	733
[S]	-118	251	717
[S]	-133	251	717
[S]	-85	218	751
[G]	2012-08-24 15:51:57	N39.824306	W86.159141	0	190
[S]	-85	184	751
[S]	-118	184	733
[S]	-118	166	717
[S]	-118	200	733
[S]	-85	184	751
[S]	-100	184	733
[S]	-67	184	733
[S]	-118	200	717
[S]	-118	200	733
[S]	-118	200	733
[G]	2012-08-24 15:51:58	N39.824313	W86.159136	2	91
[S]	-100	200	717
[S]	-100	218	733
[S]	-51	184	766
[S]	-85	184	751
[S]	-184	200	717
[S]	-100	184	717
[S]	-67	200	699
[S]	-51	151	733
[S]	-85	166	751
[S]	-85	151	733
[G]	2012-08-24 15:51:59	N39.824321	W86.159138	2	38
[S]	-133	166	717
[S]	-85	133	733
[S]	-67	133	733
[S]	-67	151	733
[S]	-67	133	733
[S]	-85	85	717
[S]	-118	85	717
[S]	-100	133	751
[S]	-85	151	751
[S]	-67	118	733
[G]	2012-08-24 15:52:00	N39.824340	W86.159131	1	12
[S]	-67	118	699
[S]	-85	100	717
[S]	-118	100	733
[S]	-100	85	733
[S]	-85	85	733
[S]	-67	85	733
[S]	-67	100	733
[S]	-85	100	751
[S]	-85	200	751
[S]	-100	233	733
[G]	2012-08-24 15:52:01	N39.824341	W86.159133	2	11
[S]	-85	218	717
[S]	-85	184	717
[S]	-85	184	733
[S]	-100	184	733
[S]	-85	184	733
[S]	-100	184	733
[S]	-100	200	733
[S]	-100	200	733
[S]	-85	184	717
[S]	-85	200	733
[G]	2012-08-24 15:52:02	N39.824340	W86.159128	1	30
[S]	-85	184	717
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:03	N39.824338	W86.159126	1	90
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	200	733
[S]	-85	184	733
[G]	2012-08-24 15:52:04	N39.824336	W86.159123	0	121
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	166	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	200	751
[S]	-85	184	751
[G]	2012-08-24 15:52:05	N39.824333	W86.159123	0	126
[S]	-85	184	751
[S]	-85	166	717
[S]	-85	184	751
[S]	-85	184	733
[S]	-85	184	733
[S]	-67	184	717
[S]	-85	200	733
[S]	-67	184	733
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:06	N39.824333	W86.159121	1	124
[S]	-85	184	733
[S]	-100	184	733
[S]	-100	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-100	200	717
[G]	2012-08-24 15:52:07	N39.824331	W86.159118	0	121
[S]	-85	200	751
[S]	-100	184	733
[S]	-85	166	717
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	166	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:08	N39.824330	W86.159115	0	118
[S]	-85	184	751
[S]	-100	200	751
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	200	733
[S]	-85	184	733
[S]	-67	166	717
[S]	-85	200	733
[S]	-85	200	733
[S]	-85	184	733
[G]	2012-08-24 15:52:09	N39.824328	W86.159113	1	121
[S]	-85	166	717
[S]	-85	200	733
[S]	-100	184	717
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	200	751
[S]	-85	184	717
[S]	-85	184	733
[G]	2012-08-24 15:52:10	N39.824325	W86.159113	1	119
[S]	-85	166	717
[S]	-85	200	733
[S]	-67	166	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	200	733
[S]	-85	200	717
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:11	N39.824321	W86.159110	0	124
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	751
[S]	-85	166	717
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:12	N39.824318	W86.159106	1	125
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	166	717
[S]	-85	184	733
[S]	-100	184	733
[S]	-85	200	733
[S]	-85	184	733
[G]	2012-08-24 15:52:13	N39.824318	W86.159106	0	124
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:14	N39.824316	W86.159106	0	115
[S]	-85	166	717
[S]	-85	184	733
[S]	-85	166	717
[S]	-100	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	200	733
[G]	2012-08-24 15:52:15	N39.824315	W86.159105	0	115
[S]	-85	184	751
[S]	-85	184	717
[S]	-100	184	751
[S]	-85	184	733
[S]	-67	184	733
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	166	733
[S]	-100	184	733
[S]	-85	166	751
[G]	2012-08-24 15:52:16	N39.824315	W86.159105	0	108
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[G]	2012-08-24 15:52:17	N39.824313	W86.159103	0	112
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	200	751
[S]	-100	200	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	184	717
[G]	2012-08-24 15:52:18	N39.824311	W86.159105	0	175
[S]	-67	184	717
[S]	-85	184	733
[S]	-67	166	733
[S]	-85	200	733
[S]	-85	184	751
[S]	-85	184	717
[S]	-100	184	733
[S]	-85	200	751
[S]	-85	184	751
[S]	-85	200	733
[G]	2012-08-24 15:52:19	N39.824311	W86.159105	0	220
[S]	-85	184	733
[S]	-85	166	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	717
[S]	-85	166	733
[S]	-85	184	733
[S]	-85	166	733
[S]	-85	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:20	N39.824311	W86.159103	0	130
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-100	218	733
[S]	-85	184	733
[S]	-85	166	733
[S]	-67	184	733
[S]	-85	184	733
[S]	-100	184	717
[S]	-85	184	733
[G]	2012-08-24 15:52:21	N39.824310	W86.159101	0	76
[S]	-100	184	733
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	184	733
[S]	-100	184	733
[G]	2012-08-24 15:52:22	N39.824310	W86.159098	0	84
[S]	-85	184	717
[S]	-85	184	733
[S]	-67	184	717
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	751
[S]	-85	184	733
[G]	2012-08-24 15:52:23	N39.824310	W86.159098	0	63
[S]	-85	184	733
[S]	-85	184	751
[S]	-85	184	717
[S]	-100	200	751
[S]	-100	200	733
[S]	-85	184	733
[S]	-85	184	751
[S]	-85	184	717
[S]	-100	184	733
[S]	-85	184	733
[G]	2012-08-24 15:52:24	N39.824308	W86.159096	0	81
[S]	-85	184	717
[S]	-67	200	733
[S]	-85	200	717
[S]	-100	166	717
[S]	-85	166	751
[S]	-85	184	766
[S]	-67	200	717
[S]	-85	200	717
[S]	-100	184	751
[S]	-85	184	733
